 [QUOTE_READTIME], [UNDERLYING_LAST], [EXPIRE_DATE], [DTE], [C_DELTA], [C_GAMMA], [C_VEGA], [C_THETA], [C_RHO], [C_IV], [C_VOLUME], [C_LAST], [C_SIZE], [C_BID], [C_ASK], [STRIKE], [P_BID], [P_ASK], [P_SIZE], [P_LAST], [P_DELTA], [P_GAMMA], [P_VEGA], [P_THETA], [P_RHO], [P_IV], [P_VOLUME], [STRIKE_DISTANCE], [STRIKE_DISTANCE_PCT]
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.95342,0.00447,0.09142,-0.07253,0.18500999999999998, 0.232840, 0.000000, 31.900000, 5 x 1, 34.670000, 35.280000,380.0,0.55,0.56, 1005 x 3627,0.57,-0.055220000000000005,0.00484,0.10601,-0.06687,-0.01207, 0.245970, 74.000000,34.2,0.083
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.9542200000000001,0.00475,0.09059,-0.069,0.18613, 0.217450, 0.000000, 30.000000, 66 x 65, 32.760000, 33.130000,382.0,0.63,0.64, 2887 x 1377,0.67,-0.06352999999999999,0.00551,0.11707000000000001,-0.07214,-0.01324, 0.241540, 9.000000,32.2,0.078
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.95135,0.00515,0.09525,-0.0685,0.18617, 0.207030, 0.000000, 15.830000, 50 x 56, 30.730000, 31.180000,384.0,0.72,0.74, 5913 x 3749,0.86,-0.07246,0.0062,0.12927,-0.07874,-0.01535, 0.236730, 0.000000,30.2,0.073
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.938,0.0059700000000000005,0.11441,-0.08227000000000001,0.18408, 0.215000, 0.000000, 14.170000, 50 x 50, 29.920000, 30.290000,385.0,0.78,0.81, 4405 x 2550,0.8,-0.07816000000000001,0.00657,0.13748,-0.08347,-0.01676, 0.234990, 56.000000,29.2,0.07
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.9322,0.00646,0.12229000000000001,-0.08631,0.1828, 0.213510, 0.000000, 18.990000, 50 x 66, 28.980000, 29.340000,386.0,0.84,0.87, 3607 x 515,0.89,-0.0841,0.007,0.14519,-0.08721,-0.017730000000000003, 0.233240, 6.000000,28.2,0.068
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.9248200000000001,0.00731,0.13227,-0.08956,0.18294000000000002, 0.205680, 0.000000, 21.480000, 50 x 50, 27.040000, 27.390000,388.0,0.97,0.99, 5698 x 973,0.98,-0.09506,0.00795,0.15938,-0.09398,-0.02089, 0.228700, 3.000000,26.2,0.063
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.9104700000000001,0.008409999999999999,0.15198,-0.09988,0.18004, 0.204920, 0.000000, 23.800000, 50 x 80, 25.200000, 25.550000,390.0,1.13,1.16, 985 x 177,1.17,-0.10994000000000001,0.00892,0.17639000000000002,-0.10249000000000001,-0.02394, 0.225120, 40.000000,24.2,0.058
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.8929299999999999,0.00967,0.17364000000000002,-0.1104,0.17781, 0.203050, 0.000000, 18.280000, 50 x 50, 23.400000, 23.730000,392.0,1.31,1.33, 2042 x 633,1.43,-0.12524000000000002,0.009940000000000001,0.19391,-0.11064,-0.02684, 0.220840, 4.000000,22.2,0.054
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.87392,0.01102,0.19376,-0.11962,0.17411, 0.199450, 1.000000, 22.520000, 100 x 35, 21.610000, 21.910000,394.0,1.52,1.53, 2331 x 247,1.79,-0.14384,0.011170000000000001,0.21243,-0.11925,-0.03143, 0.216710, 4.000000,20.2,0.049
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.86319,0.011640000000000001,0.20494,-0.12555999999999998,0.17285999999999999, 0.198920, 0.000000, 22.060000, 62 x 62, 20.700000, 21.060000,395.0,1.66,1.68, 434 x 31,1.59,-0.15483,0.01174,0.22364,-0.12536,-0.03367, 0.215430, 22.000000,19.2,0.046
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.85129,0.01241,0.21721,-0.13180999999999998,0.17085999999999998, 0.198890, 0.000000, 15.070000, 100 x 104, 19.870000, 20.190000,396.0,1.76,1.78, 3484 x 262,1.9,-0.16373,0.01245,0.23284000000000002,-0.12775999999999998,-0.035339999999999996, 0.212800, 3.000000,18.2,0.044
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.82721,0.013869999999999999,0.24031999999999998,-0.14174,0.16655999999999999, 0.195780, 3.000000, 18.730000, 80 x 110, 18.200000, 18.430000,398.0,2.04,2.06, 348 x 1389,2.03,-0.18706,0.0137,0.25205,-0.13714,-0.04071, 0.208730, 18.000000,16.2,0.039
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.8003899999999999,0.01546,0.26247,-0.15162,0.16159, 0.192940, 6.000000, 16.590000, 8 x 8, 16.600000, 16.660000,400.0,2.35,2.38, 109 x 954,2.48,-0.21227,0.015130000000000001,0.27287,-0.14445,-0.04589, 0.204180, 66.000000,14.2,0.034
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.77071,0.01708,0.28429,-0.15967,0.15573, 0.189550, 8.000000, 15.380000, 158 x 8, 14.970000, 15.020000,402.0,2.72,2.74, 602 x 85,2.86,-0.24143,0.01656,0.2928,-0.15227000000000002,-0.05144, 0.200190, 171.000000,12.2,0.029
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.7369399999999999,0.0187,0.30557,-0.16814,0.14934, 0.185870, 0.000000, 13.950000, 150 x 63, 13.390000, 13.440000,404.0,3.13,3.16, 574 x 1549,3.23,-0.2721,0.0181,0.31169,-0.15837,-0.058879999999999995, 0.195760, 67.000000,10.2,0.025
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.7198399999999999,0.01942,0.31582,-0.17146,0.14653, 0.184320, 8.000000, 12.990000, 372 x 160, 12.630000, 12.680000,405.0,3.36,3.39, 574 x 885,3.23,-0.2892,0.01886,0.32085,-0.16111,-0.062220000000000004, 0.194140, 85.000000,9.2,0.022
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.70035,0.02024,0.32616,-0.17487,0.14312, 0.182570, 0.000000, 10.330000, 536 x 168, 11.880000, 11.940000,406.0,3.61,3.64, 198 x 434,3.77,-0.30767,0.01956,0.32948,-0.16380999999999998,-0.06609, 0.191720, 40.000000,8.2,0.02
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.6612100000000001,0.0217,0.34308,-0.17957,0.13499, 0.179140, 8.000000, 11.320000, 603 x 61, 10.440000, 10.490000,408.0,4.16,4.19, 198 x 50,4.32,-0.3456,0.02097,0.34594,-0.16825,-0.07347000000000001, 0.187700, 67.000000,6.2,0.015
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.61803,0.0231,0.35759,-0.18283,0.12625999999999998, 0.175790, 51.000000, 9.700000, 694 x 134, 9.080000, 9.130000,410.0,4.78,4.81, 61 x 150,4.92,-0.38661,0.02226,0.35884,-0.1706,-0.08195, 0.184460, 56.000000,4.2,0.01
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.57158,0.02416,0.36779,-0.18372,0.11700999999999999, 0.172660, 6.000000, 7.970000, 100 x 150, 7.810000, 7.850000,412.0,5.5,5.52, 150 x 476,5.68,-0.43176000000000003,0.02331,0.368,-0.17065,-0.09065, 0.180130, 365.000000,2.2,0.005
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.52288,0.02501,0.37306999999999996,-0.18197,0.10735, 0.169300, 61.000000, 6.630000, 752 x 103, 6.620000, 6.660000,414.0,6.29,6.33, 66 x 718,6.39,-0.4789,0.02422,0.37351,-0.16785999999999998,-0.10006, 0.176340, 164.000000,0.2,0.0
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.49767,0.025230000000000002,0.37351,-0.18019000000000002,0.10304, 0.168290, 37.000000, 6.290000, 573 x 150, 6.070000, 6.110000,415.0,6.74,6.78, 1 x 315,6.66,-0.5032800000000001,0.02444,0.37432,-0.16645,-0.10430999999999999, 0.175110, 73.000000,0.8,0.002
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.47139,0.02546,0.3734,-0.17827,0.09746, 0.166760, 12.000000, 6.200000, 509 x 249, 5.550000, 5.590000,416.0,7.22,7.27, 316 x 87,7.65,-0.52776,0.024640000000000002,0.37273,-0.16439,-0.10824, 0.173520, 0.000000,1.8,0.004
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.42007,0.02545,0.36688000000000004,-0.17129,0.08698, 0.163550, 4.000000, 5.130000, 171 x 190, 4.590000, 4.620000,418.0,8.22,8.28, 51 x 439,8.32,-0.57825,0.02476,0.36695,-0.15665,-0.1165, 0.170170, 32.000000,3.8,0.009
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.36871,0.02487,0.35316,-0.16142,0.07662000000000001, 0.161190, 171.000000, 3.760000, 409 x 397, 3.740000, 3.770000,420.0,9.38,9.42, 24 x 242,9.26,-0.6280899999999999,0.02444,0.35386999999999996,-0.14805,-0.12399, 0.167690, 50.000000,5.8,0.014
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.31829,0.02391,0.33434,-0.1502,0.06604, 0.158780, 14.000000, 3.020000, 566 x 308, 3.000000, 3.030000,422.0,10.62,10.68, 166 x 50,10.94,-0.67787,0.02365,0.33613000000000004,-0.1368,-0.13022, 0.165930, 0.000000,7.8,0.019
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.26931,0.0225,0.30999,-0.13649,0.055639999999999995, 0.157020, 18.000000, 2.510000, 2058 x 501, 2.370000, 2.400000,424.0,12.0,12.06, 8 x 158,11.77,-0.7248600000000001,0.02235,0.31251999999999996,-0.12410999999999998,-0.13449, 0.164430, 0.000000,9.8,0.024
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.24673,0.021580000000000002,0.29641,-0.12945,0.05149, 0.155710, 13.000000, 2.120000, 602 x 91, 2.100000, 2.120000,425.0,12.7,12.78, 8 x 184,0.0,-0.74849,0.0217,0.29859,-0.11650999999999999,-0.13579000000000002, 0.163020, ,10.8,0.026
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.22495,0.02062,0.28156,-0.12212,0.0465, 0.155570, 0.000000, 2.470000, 1044 x 137, 1.850000, 1.870000,426.0,13.46,13.62, 126 x 240,15.73,-0.7673,0.02068,0.28614,-0.11097,-0.13606, 0.163930, 0.000000,11.8,0.028
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.18488,0.01851,0.25098000000000004,-0.10645999999999999,0.0381, 0.153030, 32.000000, 1.700000, 1855 x 80, 1.420000, 1.440000,428.0,14.9,15.17, 58 x 50,15.27,-0.81243,0.01902,0.25211999999999996,-0.09395,-0.13507, 0.159740, 0.000000,13.8,0.033
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.1496,0.0162,0.21916999999999998,-0.09152,0.03168, 0.152290, 11.000000, 1.100000, 700 x 5651, 1.080000, 1.100000,430.0,16.55,16.84, 50 x 50,16.45,-0.8488,0.01694,0.21871,-0.07957,-0.12985, 0.159670, 0.000000,15.8,0.038
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.11892,0.013980000000000001,0.18729,-0.07711,0.02493, 0.152150, 15.000000, 0.830000, 1666 x 8735, 0.810000, 0.830000,432.0,18.45,18.8, 50 x 50,0.0,-0.86285,0.01493,0.20462,-0.07822,-0.12724000000000002, 0.168630, ,17.8,0.043
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.09318,0.0118,0.1573,-0.0646,0.01914, 0.150880, 7.000000, 0.700000, 3416 x 7185, 0.600000, 0.620000,434.0,20.24,20.56, 52 x 5,0.0,-0.8886200000000001,0.01296,0.17511,-0.06621,-0.11915999999999999, 0.169360, ,19.8,0.048
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.08213999999999999,0.01078,0.14389000000000002,-0.058589999999999996,0.01731, 0.151100, 6.000000, 0.650000, 663 x 5061, 0.520000, 0.530000,435.0,21.12,21.49, 65 x 66,25.28,-0.90084,0.01198,0.16201,-0.060020000000000004,-0.11359000000000001, 0.169740, 0.000000,20.8,0.05
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.07264,0.0098,0.13016,-0.052660000000000005,0.0152, 0.150750, 3.000000, 0.620000, 5006 x 6942, 0.440000, 0.460000,436.0,22.08,22.42, 1 x 5,0.0,-0.90841,0.01114,0.15205,-0.056960000000000004,-0.10960999999999999, 0.171410, ,21.8,0.053
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.055510000000000004,0.00793,0.10530999999999999,-0.04195,0.01115, 0.149870, 1.000000, 0.400000, 6034 x 150, 0.320000, 0.330000,438.0,24.0,24.33, 1 x 66,0.0,-0.9199700000000001,0.009609999999999999,0.13532,-0.05227999999999999,-0.10139, 0.177180, ,23.8,0.057
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0425,0.00642,0.08676,-0.0339,0.00915, 0.151460, 5.000000, 0.280000, 1072 x 9831, 0.240000, 0.250000,440.0,25.86,26.31, 5 x 5,0.0,-0.93115,0.0081,0.12045,-0.04691,-0.09108, 0.181800, ,25.8,0.062
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.03163,0.00506,0.06852000000000001,-0.026410000000000003,0.00678, 0.151190, 0.000000, 0.290000, 5699 x 5352, 0.170000, 0.180000,442.0,27.88,28.22, 6 x 50,0.0,-0.93604,0.007090000000000001,0.11241,-0.045880000000000004,-0.0851, 0.189600, ,27.8,0.067
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.02496,0.00409,0.05621,-0.022109999999999998,0.00563, 0.152860, 20.000000, 0.150000, 435 x 5837, 0.130000, 0.140000,444.0,29.96,30.27, 17 x 50,0.0,-0.9317200000000001,0.006679999999999999,0.1195,-0.05409,-0.09115, 0.205480, ,29.8,0.072
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.02175,0.0035700000000000003,0.04905,-0.01926,0.00414, 0.153120, 20.000000, 0.130000, 460 x 8226, 0.110000, 0.120000,445.0,30.9,31.21, 50 x 3,0.0,-0.93679,0.006,0.11027,-0.04965,-0.08413999999999999, 0.205930, ,30.8,0.074
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.01853,0.0031899999999999997,0.04262,-0.01636,0.00404, 0.153030, 0.000000, 0.140000, 3399 x 5086, 0.090000, 0.100000,446.0,31.79,32.24, 1 x 1,0.0,-0.94073,0.00545,0.10409000000000002,-0.04796,-0.07807, 0.207190, ,31.8,0.077
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.014419999999999999,0.0025,0.034960000000000005,-0.0145,0.0026, 0.155480, , 0.000000, 526 x 6110, 0.070000, 0.080000,448.0,33.82,34.22, 1 x 50,0.0,-0.9409200000000001,0.00498,0.10374000000000001,-0.050089999999999996,-0.07686, 0.218630, ,33.8,0.082
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.01068,0.0019399999999999999,0.027460000000000002,-0.01096,0.0021100000000000003, 0.156900, 23.000000, 0.070000, 1240 x 7120, 0.050000, 0.060000,450.0,35.77,36.24, 1 x 50,35.19,-0.94235,0.004379999999999999,0.10125,-0.05168,-0.07379, 0.227700, 0.000000,35.8,0.086
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.00748,0.0014199999999999998,0.019469999999999998,-0.00797,0.0016600000000000002, 0.155330, , 0.000000, 5003 x 2998, 0.030000, 0.040000,452.0,37.4,38.37, 2 x 50,0.0,-0.95071,0.0031,0.08528999999999999,-0.04376,-0.054229999999999993, 0.225070, ,37.8,0.091
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0057799999999999995,0.00103,0.01522,-0.00609,0.00108, 0.156320, , 0.000000, 5592 x 2277, 0.020000, 0.030000,454.0,39.81,40.24, 3 x 1,0.0,-0.94053,0.00379,0.10254,-0.05923,-0.07484, 0.250340, ,39.8,0.096
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.00494,0.00103,0.01409,-0.00517,0.0008900000000000001, 0.159380, 1.000000, 0.030000, 4114 x 8286, 0.020000, 0.030000,455.0,40.81,41.24, 50 x 20,0.0,-0.9408299999999999,0.0036299999999999995,0.10265999999999999,-0.06,-0.07399, 0.256040, ,40.8,0.099
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0055,0.0009599999999999999,0.014,-0.005529999999999999,0.00066, 0.162790, , 0.000000, 1918 x 6176, 0.020000, 0.030000,456.0,41.77,42.24, 50 x 50,0.0,-0.9414299999999999,0.00336,0.10032,-0.05994,-0.07163, 0.258950, ,41.8,0.101
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.00345,0.00061,0.00926,-0.00325,0.00105, 0.166900, 0.000000, 0.040000, 5175 x 9122, 0.010000, 0.020000,460.0,45.9,46.33, 1 x 50,0.0,-0.9355700000000001,0.0033399999999999997,0.11077999999999999,-0.07496,-0.08132, 0.290860, ,45.8,0.111
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0019199999999999998,0.00042,0.00628,-0.00301,0.0008699999999999999, 0.174650, , 0.000000, 0 x 1490, 0.010000, 0.010000,465.0,50.8,51.24, 50 x 50,0.0,-0.9393299999999999,0.0025,0.10298,-0.07465,-0.07055, 0.307380, ,50.8,0.123
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0016,0.00037,0.006379999999999999,-0.00252,0.00018, 0.190740, 0.000000, 0.030000, 0 x 4869, 0.010000, 0.010000,470.0,55.81,56.25, 1 x 50,0.0,-0.9374899999999999,0.00209,0.1048,-0.08402000000000001,-0.07134, 0.334610, ,55.8,0.135
 2022-08-04 16:00,414.2, 2022-08-22,18.0,0.0012900000000000001,0.0003,0.00517,-0.00242,0.00011, 0.219730, , 0.000000, 0 x 6289, 0.010000, 0.010000,480.0,65.86,66.24, 50 x 50,0.0,-0.93389,0.0016,0.10865,-0.10298,-0.07188, 0.389680, ,65.8,0.159
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.29621,0.0,0.0, , , 0.000000, 10 x 1, 138.860000, 139.310000,275.0,0.01,0.02, 4689 x 1007,0.03,-0.00067,8e-05,0.0036,-0.0039,-0.00014, 0.567530, 0.000000,139.2,0.336
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.38079,0.0,0.0, , , 0.000000, 1 x 50, 133.920000, 134.410000,280.0,0.02,0.03, 596 x 3278,0.08,-0.00172,7e-05,0.00476,-0.0056700000000000006,-1e-05, 0.568980, 0.000000,134.2,0.324
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.46637,0.0,0.0, , , 0.000000, 50 x 1, 128.880000, 129.450000,285.0,0.02,0.03, 6117 x 2223,0.09,-0.0019199999999999998,7e-05,0.0050100000000000006,-0.00581,0.0, 0.545070, 0.000000,129.2,0.312
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.55094,0.0,0.0, , , 0.000000, 1 x 50, 123.870000, 124.370000,290.0,0.02,0.03, 2278 x 1139,0.09,-0.0017,5e-05,0.00479,-0.00558,-0.0006900000000000001, 0.521350, 0.000000,124.2,0.3
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.63631,0.0,0.0, , , 0.000000, 50 x 50, 118.900000, 119.390000,295.0,0.03,0.04, 1110 x 3571,0.11,-0.00176,0.00015,0.00688,-0.007659999999999999,-0.0003, 0.514560, 0.000000,119.2,0.288
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.72075,0.0,0.0, , , 0.000000, 3 x 50, 114.010000, 114.300000,300.0,0.03,0.04, 8539 x 1668,0.03,-0.00216,0.00016,0.0077599999999999995,-0.0084,-0.00047000000000000004, 0.492040, 1.000000,114.2,0.276
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.89151,0.0,0.0, , , 0.000000, 50 x 1, 103.940000, 104.410000,310.0,0.04,0.05, 8794 x 1095,0.0,-0.00285,0.00018999999999999998,0.00995,-0.00981,-0.00098, 0.457070, ,104.2,0.252
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,2.97667,0.0,0.0, , , 0.000000, 10 x 3, 98.930000, 99.420000,315.0,0.05,0.06, 7437 x 5009,0.21,-0.0037799999999999995,0.00022999999999999998,0.011890000000000001,-0.01128,-0.0009599999999999999, 0.443190, 0.000000,99.2,0.239
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.99961,0.0,0.0,-0.01499,0.18116, -0.000080, , 0.000000, 3 x 50, 94.060000, 94.500000,320.0,0.06,0.07, 1340 x 2752,0.06,-0.00495,0.00037,0.01366,-0.013380000000000001,-0.0006799999999999999, 0.428450, 1.000000,94.2,0.227
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.14679,0.0,0.0, 0.000600, , 0.000000, 50 x 1, 89.070000, 89.450000,325.0,0.07,0.08, 4130 x 6131,0.08,-0.0056700000000000006,0.00042,0.0155,-0.015090000000000001,-0.00182, 0.411700, 0.000000,89.2,0.215
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9996,0.0,0.0,-0.3235,0.18711, 0.000630, , 0.000000, 50 x 2, 84.010000, 84.450000,330.0,0.08,0.09, 5651 x 2625,0.08,-0.00642,0.00045999999999999996,0.01831,-0.01612,-0.00145, 0.393680, 90.000000,84.2,0.203
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9990600000000001,0.0,0.0,-0.01614,0.19008, 0.000370, , 0.000000, 50 x 50, 79.010000, 79.570000,335.0,0.09,0.1, 7651 x 2410,0.08,-0.0072,0.00058,0.021230000000000002,-0.017230000000000002,-0.00214, 0.376180, 1.000000,79.2,0.191
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.402,0.0,0.0, 0.000500, 0.000000, 74.550000, 50 x 50, 73.960000, 74.650000,340.0,0.11,0.12, 3097 x 5564,0.11,-0.009040000000000001,0.00074,0.02535,-0.02059,-0.0018, 0.361000, 2.000000,74.2,0.179
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.4869199999999996,0.0,0.0, 0.000190, , 0.000000, 5 x 50, 69.170000, 69.550000,345.0,0.13,0.14, 3031 x 5712,0.21,-0.011729999999999999,0.00084,0.02928,-0.023,-0.00233, 0.344600, 0.000000,69.2,0.167
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9992200000000001,0.0,0.0,-0.01674,0.19782, 0.000890, , 0.000000, 4 x 4, 64.180000, 64.480000,350.0,0.15,0.16, 8686 x 1847,0.15,-0.013019999999999999,0.0010400000000000001,0.034460000000000005,-0.024919999999999998,-0.00372, 0.327080, 14.000000,64.2,0.155
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.63939,0.0,0.0, 0.000580, , 0.000000, 50 x 3, 60.130000, 60.650000,354.0,0.18,0.19, 5168 x 1768,0.2,-0.01647,0.00135,0.04045,-0.029289999999999997,-0.00365, 0.315860, 0.000000,60.2,0.145
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.99934,0.0,0.0,-0.01744,0.20099, 0.000590, , 0.000000, 4 x 4, 59.230000, 59.660000,355.0,0.19,0.2, 5138 x 5567,0.19,-0.01722,0.0014,0.04204,-0.03042,-0.00454, 0.313820, 2.000000,59.2,0.143
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.6741900000000003,0.0,0.0, 0.000400, , 0.000000, 50 x 4, 58.210000, 58.670000,356.0,0.19,0.21, 8753 x 1892,0.6,-0.01782,0.00143,0.04332,-0.02998,-0.00399, 0.309650, 0.000000,58.2,0.141
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.7078699999999998,0.0,0.0, 0.000150, 0.000000, 38.440000, 50 x 5, 56.280000, 56.730000,358.0,0.21,0.22, 8318 x 1651,0.23,-0.01915,0.00155,0.04663,-0.03249,-0.00458, 0.303640, 0.000000,56.2,0.136
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.98854,0.00108,0.02822,-0.0343,0.20131, 0.260960, , 0.000000, 5 x 1, 54.350000, 54.990000,360.0,0.23,0.24, 8681 x 753,0.25,-0.02147,0.0016899999999999999,0.05078,-0.03453,-0.00488, 0.297640, 50.000000,54.2,0.131
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.77581,0.0,0.0, 0.000080, , 0.000000, 50 x 50, 52.280000, 52.750000,362.0,0.26,0.27, 444 x 735,0.27,-0.02423,0.0019199999999999998,0.05585,-0.03685,-0.0059700000000000005, 0.293290, 16.000000,52.2,0.126
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.99546,0.0005,0.01096,-0.0234,0.20529, 0.205720, , 0.000000, 5 x 5, 50.400000, 50.810000,364.0,0.28,0.3, 7450 x 5522,1.65,-0.02658,0.0021899999999999997,0.06096,-0.04025,-0.0061, 0.287380, 0.000000,50.2,0.121
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.98257,0.00165,0.04258,-0.04301,0.20279, 0.257800, , 0.000000, 5 x 1, 49.420000, 50.070000,365.0,0.3,0.31, 2447 x 330,0.3,-0.02815,0.00225,0.06344,-0.04161,-0.006229999999999999, 0.284420, 55.000000,49.2,0.119
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.8437900000000003,0.0,0.0, 0.000290, , 0.000000, 50 x 50, 48.300000, 48.730000,366.0,0.31,0.33, 7539 x 1121,0.36,-0.029039999999999996,0.00237,0.0661,-0.042589999999999996,-0.0070799999999999995, 0.281340, 0.000000,48.2,0.116
 2022-08-04 16:00,414.2, 2022-08-24,20.0,1.0,0.0,3.8778099999999998,0.0,0.0, 0.000280, , 0.000000, 50 x 50, 46.340000, 46.770000,368.0,0.35,0.36, 6216 x 2466,0.42,-0.03271,0.00263,0.07166,-0.04543,-0.00812, 0.276590, 0.000000,46.2,0.112
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9846600000000001,0.0016899999999999999,0.036539999999999996,-0.0369,0.20640999999999998, 0.221490, 0.000000, 30.720000, 50 x 50, 44.520000, 44.890000,370.0,0.39,0.41, 9727 x 4628,0.43,-0.03673,0.00299,0.07902999999999999,-0.04972,-0.0087, 0.272350, 1.000000,44.2,0.107
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9774,0.0023,0.05173,-0.0456,0.20534000000000002, 0.229210, 0.000000, 44.260000, 50 x 50, 42.580000, 42.980000,372.0,0.44,0.45, 7546 x 854,0.42,-0.04072,0.00329,0.08678,-0.05322,-0.01022, 0.266910, 4.000000,42.2,0.102
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.97793,0.00245,0.05151,-0.04467,0.20636999999999997, 0.217660, , 0.000000, 65 x 5, 40.500000, 41.050000,374.0,0.5,0.51, 3227 x 2759,0.47,-0.046060000000000004,0.00372,0.0956,-0.058370000000000005,-0.01095, 0.262730, 1.000000,40.2,0.097
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.9707600000000001,0.00294,0.066,-0.05296,0.20499, 0.226410, 0.000000, 41.150000, 66 x 65, 39.670000, 40.040000,375.0,0.53,0.54, 5036 x 405,0.57,-0.04861,0.0039700000000000004,0.1008,-0.060770000000000005,-0.01184, 0.259440, 3.000000,39.2,0.095
 2022-08-04 16:00,414.2, 2022-08-24,20.0,0.96525,0.00339,0.07566,-0.05951,0.20432999999999998, 0.229230, , 0.000000, 5 x 5, 38.710000, 39.120000,376.0,0.56,0.58, 5082 x 2821,0.62,-0.05201,0.00418,0.10558,-0.06306,-0.01265, 0.257990, 1.000000,38.2,0.092
